74
69,65,74,62
69,65,74
69,65,74,50
69,65,74
69,65,74,52
52
72,53
70,55
69,54
70,55
70
70,57
57
69,58
58
67,58
58
69,58
58
67,58
67
67,55
67
67,57
57
67,58
76,49
76
76,57
76
76,53
53
77,50
77,55
55
76,55
76
74,43
73,45
74,46
74
74,45
74
74,46
46
76,43
73,45
73
73,57
57
71,55
69,52
71,53
73,52
74,53
76,50
77,49
49
76,49
49
77,49
49
76,49
76
76,52
76
76,45
45
74,49
49
76,49
76
77,50
77
77,49
77
77,50
50
76,52
74,53
74
74,55
55
72,52
72
72,55
55
72,54
70,50
72,52
69,54
70,55
70
70,54
70
70,55
55
69,57
67,58
67
67,60
60
65,62
64,60
65,59
69,57
67,59
65,55
64,60
64
64,62
64
64,60
60
62,58
60,57
60
60,55
55
72,53
72
72,52
52
70,53
53
69,53
69
67,55
65,57
74,58
74
74,53
74
74,50
50
75,53
74,46
74
74,48
48
72,50
70,52
69,53
67,55
77,57
77
77,58
58
77,60
60
76,60
60
77,60
60
76,60
76
76,55
76
76,48
48
74,50
72,52
70,55
69,53
69
69,51
51
70,50
50
69,50
50
70,50
70
70,48
70
70,46
46
72,45
65,43
43
64,43
43
65,43
43
64,43
64
64,41
64
64,40
40
65,38
67,36
36
70,36
70
69,41
41
67,41
67
69,64,48
64,48
67,64,48
64,48
69,64,48
64,48
67,64,48
67,64
67,64,36
64,36
65,64,36
65,36
65
60,65,57,41
60,65,57
60,65,57,57
60,65,57
60,65,57,55
60,65,57
60,65,57,53
52
77,50
77
77,62
62
77,55
76,57
74,58
73,57
74,55
55
73,55
55
74,55
74
74,54
74
74,52
52
76,50
74,48
74
74,47
47
72,45
71,43
72,45
76,48
74,47
74
74,50
50
76,48
48
75,48
48
76,48
76
76,52
76
76,50
50
64,48
67,47
66,45
69,47
69
69,48
48
69,50
50
68,50
50
69,50
50
68,50
68
68,52
68
68,53
53
69,52
52
71,52
71
72,50
50
71,50
50
72,50
50
71,50
71
71,48
71
71,50
50
69,52
52
71,52
71
72,45
71,52
74,53
74
74,55
55
74,57
57
73,57
57
74,57
57
73,57
73
73,55
73
73,58
58
74,57
57
76,57
76
77,55
55
76,55
55
77,55
55
76,55
76
76,53
76
76,55
55
74,57
57
76,57
76
77,50
76,57
79,59
79
79,60
60
79,62
62
78,62
62
79,62
62
78,62
78
78,64
78
78,60
60
80,64
64
81,64
81
81,62
62
80,62
62
81,62
62
80,62
80
80,65
80
80,64
64
78,62
62
80,62
80
81,60
74,59
76,60
77,62
71,68,64
71,68
71,68,52
68,52
69,68,52
69,52
69
69,57
69,57,45
69,57,52,45
69,52,45
69,45
69,64,61,57,45
74
69,65,74,62
69,65,74
69,65,74,50
69,65,74
69,65,74,52
52
72,53
70,55
69,54
70,55
70
70,57
57
69,58
58
67,58
58
69,58
58
67,58
67
67,55
67
67,57
57
67,58
76,49
76
76,57
76
76,53
53
77,50
77,55
55
76,55
76
74,43
73,45
74,46
74
74,45
74
74,46
46
76,43
73,45
73
73,57
57
71,55
69,52
71,53
73,52
74,53
76,50
77,49
49
76,49
49
77,49
49
76,49
76
76,52
76
76,45
45
74,49
49
76,49
76
77,50
77
77,49
77
77,50
50
76,52
74,53
74
74,55
55
72,52
72
72,55
55
72,54
70,50
72,52
69,54
70,55
70
70,54
70
70,55
55
69,57
67,58
67
67,60
60
65,62
64,60
65,59
69,57
67,59
65,55
64,60
64
64,62
64
64,60
60
62,58
60,57
60
60,55
55
72,53
72
72,52
52
70,53
53
69,53
69
67,55
65,57
74,58
74
74,53
74
74,50
50
75,53
74,46
74
74,48
48
72,50
70,52
69,53
67,55
77,57
77
77,58
58
77,60
60
76,60
60
77,60
60
76,60
76
76,55
76
76,48
48
74,50
72,52
70,55
69,53
69
69,51
51
70,50
50
69,50
50
70,50
70
70,48
70
70,46
46
72,45
65,43
43
64,43
43
65,43
43
64,43
64
64,41
64
64,40
40
65,38
67,36
36
70,36
70
